id	filename	md5	size	state
a7eff0d0-892f-4712-b8ad-02da2cab5327	a7eff0d0-892f-4712-b8ad-02da2cab5327/6bdfd682-d5da-403d-b901-9d6fec360d3a.FPKM-UQ.txt.gz	559509126cdd0b4abd53351eabf236f2	542606	validated
ade61ada-9643-4703-9e63-a74b4e8aaf16	ade61ada-9643-4703-9e63-a74b4e8aaf16/d638d8cf-7276-49aa-b2f7-81eb10e7b33d.FPKM-UQ.txt.gz	eb3f75cac2b6b13ff623826825aec71a	541753	validated
aebd92b6-2c8d-4c28-b24d-386522faaae6	aebd92b6-2c8d-4c28-b24d-386522faaae6/a5525401-79be-4c7a-9107-71c022778d65.FPKM-UQ.txt.gz	6d5d5aedc0e42b63ba6a46a7d56f8b75	544902	validated
afd7c8c8-b7fb-400c-9db8-9184ff3192fd	afd7c8c8-b7fb-400c-9db8-9184ff3192fd/8223f42b-434d-4966-a123-3b8a947884bc.FPKM-UQ.txt.gz	a2d1be121487944cc54d55c0ccc15c13	528760	validated
b079ff10-491f-4bad-a55b-54833f8d3bb1	b079ff10-491f-4bad-a55b-54833f8d3bb1/4d4a1165-e304-4aed-9efa-7f6f5bacdb5e.FPKM-UQ.txt.gz	5854f3874bde96e24d6991694de3e072	524373	validated
b2ebcc20-3283-45bd-983b-f5cbaa5933c3	b2ebcc20-3283-45bd-983b-f5cbaa5933c3/dc3875c2-1a88-491c-bf98-fa344dd3b07e.FPKM-UQ.txt.gz	8acb4b28c4a0a2c83f482c7f2058346a	531581	validated
b3c4e952-33dc-4aef-8329-ec6d1cc4fd56	b3c4e952-33dc-4aef-8329-ec6d1cc4fd56/95e82e2f-d87e-4785-9e8e-c6b41d8b73f0.FPKM-UQ.txt.gz	303c83631da0896b4aa281dc570a1731	545796	validated
b5ed5447-5f95-46e1-8e35-22d742f00cbe	b5ed5447-5f95-46e1-8e35-22d742f00cbe/3fca2c7c-2541-418d-8f45-2a48814ca574.FPKM-UQ.txt.gz	4c1863fce1dc136b25b2868f0fac65f0	540268	validated
b7aa1b49-5aa8-4106-923f-643122fb5a3f	b7aa1b49-5aa8-4106-923f-643122fb5a3f/1142d18f-9cd9-41b4-a9f2-975730cb713a.FPKM-UQ.txt.gz	d7c321e9010470519b4a2862be25f0de	545831	validated
bc2d5d24-7eaa-4e64-8fd8-b96466936e9c	bc2d5d24-7eaa-4e64-8fd8-b96466936e9c/2fb19a94-bd55-4041-994a-082cd30746f3.FPKM-UQ.txt.gz	d12998e3304274502883d35e1e7ce50f	494738	validated
bdaef8ce-144d-4412-b02a-1eca5999319e	bdaef8ce-144d-4412-b02a-1eca5999319e/c1fdf09e-3960-4aaa-8c49-fe64c6c5bcea.FPKM-UQ.txt.gz	b67b8986f4aa285a91c788ae40da06a9	530927	validated
be6edc5e-add2-497f-b82e-9017aab5fbf8	be6edc5e-add2-497f-b82e-9017aab5fbf8/ddd4c4a7-6057-4244-aa4d-ccffe6e1c95a.FPKM-UQ.txt.gz	f6089b9b51a37889ed64a99344e2ecb5	529671	validated
c181fa06-34af-44b1-a012-e99211d29855	c181fa06-34af-44b1-a012-e99211d29855/bcbb79d8-1d4a-4fbb-b16c-4df86839773e.FPKM-UQ.txt.gz	5415b6a079b937803e33f932b7133acd	524791	validated
c6053f79-d3b5-4b54-b150-0f75fcfc29ed	c6053f79-d3b5-4b54-b150-0f75fcfc29ed/6836d774-e17b-4198-b22a-47d05819b05d.FPKM-UQ.txt.gz	d41ba37f5b1de347128b9e69d050d190	520636	validated
c69910e4-0411-4f01-a546-7d77b75171b6	c69910e4-0411-4f01-a546-7d77b75171b6/4befb3ab-b606-4035-a0b0-639032962767.FPKM-UQ.txt.gz	5168b9f40ac4b47c2f899117ec3540a9	538607	validated
c76ac623-ff4b-456b-a2e2-74778e8d188c	c76ac623-ff4b-456b-a2e2-74778e8d188c/2db015e3-bc3d-4884-b306-9283d6799d17.FPKM-UQ.txt.gz	7607b6449e486c991260d13b4b9de5a7	547804	validated
c7a63177-ad39-4233-be0e-ed7b31a0fe99	c7a63177-ad39-4233-be0e-ed7b31a0fe99/89b84c10-956d-4ce6-8837-8d97db837d8c.FPKM-UQ.txt.gz	21548a1d5e4c5951f24f0d2727a6b409	533854	validated
c9ef6ff6-c11a-4fdc-902a-62ec358ac617	c9ef6ff6-c11a-4fdc-902a-62ec358ac617/dfa2ddfb-c161-4c8c-a538-be6e00a8466e.FPKM-UQ.txt.gz	c72a27179ca2974303f63947e37c3196	551671	validated
cada9851-8cfd-44c3-a8fc-c1d45075ff01	cada9851-8cfd-44c3-a8fc-c1d45075ff01/6dfd7934-3161-4384-be4d-93b14080ece8.FPKM-UQ.txt.gz	1030e12633a791dcf10442b3ce8553a1	518139	validated
cbe21217-54b6-4475-b6b7-0f8011020cf3	cbe21217-54b6-4475-b6b7-0f8011020cf3/01521666-f595-4074-aea1-f7ab78db062b.FPKM-UQ.txt.gz	b714e5ffec5ab581674e91ccaee3cbe0	551145	validated
cee0a772-73ae-4efe-957d-f3269a3b03b3	cee0a772-73ae-4efe-957d-f3269a3b03b3/21a4485e-a6e0-4129-8148-3d092ebbdd90.FPKM-UQ.txt.gz	4bb044feeef1871be80e2225b3d9cd8b	527402	validated
d18efa9c-8518-4a4b-98b5-96154764b4fa	d18efa9c-8518-4a4b-98b5-96154764b4fa/8b3a593a-2359-476a-a501-e1baaa4873bb.FPKM-UQ.txt.gz	5100f9cd0d523b9d35014d03fe7ba140	532957	validated
d221dd90-c60c-4bb7-9e3a-07cc76444799	d221dd90-c60c-4bb7-9e3a-07cc76444799/a5461e7c-620e-49c0-b4bf-f9774b9393af.FPKM-UQ.txt.gz	5a23a86affb700cf901cfb765966c5b6	547190	validated
d25041f0-9a24-4a00-919a-6c4136c1ce1b	d25041f0-9a24-4a00-919a-6c4136c1ce1b/1ede5c59-96ae-486b-ae1f-5f7c7909cf6a.FPKM-UQ.txt.gz	1fae25b7cf48593a6c23d25aaa12d409	552218	validated
d4031c0d-f79a-4f4d-ac7b-853740eef2f9	d4031c0d-f79a-4f4d-ac7b-853740eef2f9/adce8dd4-e2df-43ed-9821-3781ddb7a82f.FPKM-UQ.txt.gz	05ad8b3f1ca85586eecfa5f16a4dac94	527406	validated
d5075130-be4a-4713-90fc-1afbbee737aa	d5075130-be4a-4713-90fc-1afbbee737aa/19680925-a148-4f8a-af3b-9137746d663f.FPKM-UQ.txt.gz	9b322bd2b8c3c85f397d62d07a0fbb8c	539543	validated
d57472d4-e89d-4602-b02d-469f6855c59a	d57472d4-e89d-4602-b02d-469f6855c59a/b3850d71-3e90-4b9f-9057-55297d8b72bc.FPKM-UQ.txt.gz	bce50eeb978f12da7fa19eaa094f69f4	548512	validated
d6f1747f-d2fe-4e26-8497-3d5d1e2b1bcb	d6f1747f-d2fe-4e26-8497-3d5d1e2b1bcb/502fc9a8-6409-4b7a-a0f8-abed308ce84a.FPKM-UQ.txt.gz	eb21278b4adf575f9936760e28d482e3	535117	validated
d897782a-dcdb-4b54-b866-60094bc5c64d	d897782a-dcdb-4b54-b866-60094bc5c64d/600932fb-d31e-4b69-afe7-e3803513d71f.FPKM-UQ.txt.gz	78b6d5a2d087cae94b0fa359849f56fd	531825	validated
da2fcf91-c304-49cf-bf8e-d189ed6bccdb	da2fcf91-c304-49cf-bf8e-d189ed6bccdb/29f824b7-d899-40c1-b53b-edcb3f8e3d2e.FPKM-UQ.txt.gz	cd58f25382ef09d8b00efa8f44f7a83c	547143	validated
dbff9a34-5081-4f35-9be9-a01cfe1152d9	dbff9a34-5081-4f35-9be9-a01cfe1152d9/c3d1dc80-eea8-43f8-8436-5bd0ee6a3b07.FPKM-UQ.txt.gz	2c3b6467cfa5dc7e6d146f44639b5709	531367	validated
deca3177-cee8-487d-8b90-ab60ccef7573	deca3177-cee8-487d-8b90-ab60ccef7573/3d4081b3-24c9-4dbd-a5fe-0fb29ce43737.FPKM-UQ.txt.gz	0a0f2624dd9f49f38ea7c3fe3f7c68a2	552415	validated
dee760f9-fd5f-4af2-83e7-cb8fb9bdf1a3	dee760f9-fd5f-4af2-83e7-cb8fb9bdf1a3/270906c7-7a4c-4684-8c48-c4e337f5d9fc.FPKM-UQ.txt.gz	3f40ce8a28f487c4b0eed21b7d47e822	526222	validated
dfec05bc-729c-4a9f-9f06-5cb48d5c8578	dfec05bc-729c-4a9f-9f06-5cb48d5c8578/c8460566-8199-4a4d-93fd-67692611992d.FPKM-UQ.txt.gz	c6ef7b2c1b7c94c0d64c12de92378022	536100	validated
e2493385-8d7e-4680-9eca-3b82766dd00d	e2493385-8d7e-4680-9eca-3b82766dd00d/37355f52-90e5-43e8-a473-0d3bad45a394.FPKM-UQ.txt.gz	743c8d3a3ead337fd1a9e372b8386d33	535226	validated
e2d8d108-2d85-4c90-b323-5129f4406d34	e2d8d108-2d85-4c90-b323-5129f4406d34/02d43414-c8c9-42d3-8009-f9fb164dc8e0.FPKM-UQ.txt.gz	2dac4432e96980b9b70785f8a5ddb65c	525954	validated
e2e3a57b-04a1-40ee-b3c8-d9aac5acdd71	e2e3a57b-04a1-40ee-b3c8-d9aac5acdd71/b004e38d-f48c-49f9-a027-4a702fbaf107.FPKM-UQ.txt.gz	7e8040929288f35f85f3070644dc9cc5	510957	validated
e3a8ae5f-39ff-4911-93fa-491204e79454	e3a8ae5f-39ff-4911-93fa-491204e79454/e2a01ce0-a2fb-435a-9b05-7758e14d4157.FPKM-UQ.txt.gz	2fe851ccc3c2ef52e0e0b14ab8737e8a	519149	validated
e3d43fb9-4b51-4aab-b477-cfc636c080d5	e3d43fb9-4b51-4aab-b477-cfc636c080d5/21800024-cf76-4185-b57b-526539ccdba2.FPKM-UQ.txt.gz	eff5cc3ce82502de3b125bc51415335f	537542	validated
e4c5ea22-262f-42c6-a5bf-b37cd8324d17	e4c5ea22-262f-42c6-a5bf-b37cd8324d17/419b4c0a-c23f-4214-8de0-722d2ae0846b.FPKM-UQ.txt.gz	7b21b71f0f570ad71a26be0faae029c7	505675	validated
e6746f1d-4151-4049-9f41-fec5040d64fa	e6746f1d-4151-4049-9f41-fec5040d64fa/95b626ff-eb72-4539-b85b-2dea5a174fc2.FPKM-UQ.txt.gz	96dd28d98adceff0d8330e34ac310337	539649	validated
e6f239f0-1100-4dc5-9970-c3e0c42d531d	e6f239f0-1100-4dc5-9970-c3e0c42d531d/bd7b2c7c-3a38-4a2b-b6eb-5f67572db883.FPKM-UQ.txt.gz	4dec2661b9e0bddbee1f8edba7992c1a	545366	validated
e7e20f00-1cf6-4ca0-ba58-dde6be71a1bd	e7e20f00-1cf6-4ca0-ba58-dde6be71a1bd/b25c8e4d-f6ca-4079-9120-b96147b9091e.FPKM-UQ.txt.gz	6cbb0ed4f84f5cdfaff541e7885c8a13	548772	validated
e8ba326d-af43-4503-ac41-665f47b1df57	e8ba326d-af43-4503-ac41-665f47b1df57/c341aa36-a431-477a-9fae-4550c4eea047.FPKM-UQ.txt.gz	ccb13ced9d06096afb77b3475c879b90	551526	validated
ead98c17-9b52-44d2-a4f5-8609d7011a6e	ead98c17-9b52-44d2-a4f5-8609d7011a6e/4612a611-2ff9-4f51-b4b2-af142254dbe8.FPKM-UQ.txt.gz	c1863c45f41da87d5445bd5b347153f3	562555	validated
eb22fa59-77e7-4fbb-9ae7-7d1f0d6a16f8	eb22fa59-77e7-4fbb-9ae7-7d1f0d6a16f8/cbdf8c09-e3f4-4b3e-bdaa-f4a3a4e40068.FPKM-UQ.txt.gz	44670bac4e99615a2a562fc82b2e794b	550878	validated
ec23b08d-fa16-433b-aa56-dad991df0792	ec23b08d-fa16-433b-aa56-dad991df0792/cbc1bf1c-8ddd-424a-b95a-5ca231d94e63.FPKM-UQ.txt.gz	8f65ea6bd806bdbb0a3d884ca5c5d5f2	535057	validated
ec7eb246-40f4-4243-a678-38e6f610f357	ec7eb246-40f4-4243-a678-38e6f610f357/020fcc42-97ff-4959-b52f-f7f119c3f643.FPKM-UQ.txt.gz	a7a084e4f93435da87c2f1d644826e20	534032	validated
ede77882-2839-43ae-8b03-461cdaf3fc70	ede77882-2839-43ae-8b03-461cdaf3fc70/bcdc68db-c874-4097-9c46-b06e331caaf5.FPKM-UQ.txt.gz	daabb1fc54dcad3499082cf34018e884	540102	validated
ee8afdfd-c260-497c-998e-ab946f84b430	ee8afdfd-c260-497c-998e-ab946f84b430/bdba7172-5280-41f6-8082-dbf8983c4089.FPKM-UQ.txt.gz	8fd15b224aa477026b240c82d79274bb	545362	validated
f0805735-24f1-4b8f-9317-20a6c0c8f2bc	f0805735-24f1-4b8f-9317-20a6c0c8f2bc/456ef025-b7f0-4040-90dd-5bcc2e476bfc.FPKM-UQ.txt.gz	2aef0f6b6449ad940299e4ab2d652b69	535596	validated
f1e4f10e-1598-4e60-b794-b9653f5c4209	f1e4f10e-1598-4e60-b794-b9653f5c4209/f1f609a2-4fd6-48fc-8a29-3bc39c6ff178.FPKM-UQ.txt.gz	5e45829c98b1a9beb9ecf92019dba250	527864	validated
f3b6c3f0-f718-41be-9298-bb23f461acd8	f3b6c3f0-f718-41be-9298-bb23f461acd8/e52fefef-84a4-4b1d-91e2-9e9735e19e1f.FPKM-UQ.txt.gz	1f3d28cfc7c5ae8ed8d7e1e699be6b10	541049	validated
f422428b-9333-4875-b2be-abd6f8f77642	f422428b-9333-4875-b2be-abd6f8f77642/b888bce3-6b9e-494b-b1e8-13714c8b5267.FPKM-UQ.txt.gz	3f3d5392dec018ec8112bbcfd20ef321	530224	validated
f6368350-7966-4e14-b9e4-4316f09253ac	f6368350-7966-4e14-b9e4-4316f09253ac/9c14c8ea-c5c4-42b5-873b-231efb65898a.FPKM-UQ.txt.gz	da3c62e3f6a70ab4324af7e044d68ce7	538105	validated
f70abf98-18a0-4545-943a-d215fedbb6e4	f70abf98-18a0-4545-943a-d215fedbb6e4/ab5f9e4e-ff6a-4353-83f4-5ffddca0050a.FPKM-UQ.txt.gz	41f7446b2529a8284bf3decc53e6ef9a	530667	validated
f8ed3fef-a56c-44cd-92c2-39bd585b69e9	f8ed3fef-a56c-44cd-92c2-39bd585b69e9/3f171964-37b4-43a2-b2f9-1b51dd924a7e.FPKM-UQ.txt.gz	3284f8b9dd13b5575d5ea2a156788dfc	497578	validated
f9fe230a-dc7e-4a72-bf9e-f0d528cfbb81	f9fe230a-dc7e-4a72-bf9e-f0d528cfbb81/06227615-f651-462b-948f-c305ba369efa.FPKM-UQ.txt.gz	ef401ed52767c94aa178840b2583cede	510437	validated
fa6a94af-ec52-472a-a2d8-c0a74e81b556	fa6a94af-ec52-472a-a2d8-c0a74e81b556/681955cd-356d-4e64-924b-b0381e3c12bc.FPKM-UQ.txt.gz	31f08d5f55d2725b9f47e0a3ac1d7e32	538601	validated
fb8cd942-19c4-4dea-9226-47e691bb4f59	fb8cd942-19c4-4dea-9226-47e691bb4f59/4ea9f653-d97f-4e04-ad32-620017803919.FPKM-UQ.txt.gz	cd19616ee8664c42bbe3042220a8bfbd	523239	validated
fbbc4af8-e48c-401f-90b0-1ec8d2088164	fbbc4af8-e48c-401f-90b0-1ec8d2088164/284d5f4a-5b44-42f7-90e6-14a5250183aa.FPKM-UQ.txt.gz	c784d05b87f44634dfc92a98a9d44a2c	520630	validated
fd491baf-40ec-4c65-a47d-fd92a3cf3318	fd491baf-40ec-4c65-a47d-fd92a3cf3318/2c15cc20-2347-4bfc-826d-a062f6d74b46.FPKM-UQ.txt.gz	8eb4842acf6502a3df847aa4d8fd9328	539395	validated
